,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
3176,-1.260601551,0.64780643,-0.029382446,-0.017208367,-0.00245466,0.02200146,0.095897591,0.129800478,-0.240160044,-0.247143188,0.440557188,-0.509355838,-0.358353995,0.063799722,0.055534126
3177,-0.628077432,0.324633204,0.164353618,-0.31692521,-0.066325586,-0.077482674,0.173077575,0.119817428,-0.200665549,-0.13154695,0.492243933,-0.669640378,-0.245436019,-0.032742283,-0.016324304
3178,1.320858303,0.647583162,-0.059756785,-0.570216874,-0.027780885,-0.315595156,0.092973307,0.053471834,0.08635996,-0.271415306,0.351256338,-0.517454403,-0.01421042,-0.252143741,-0.081749123
3179,1.313021128,0.359521994,0.131307904,-0.08313421,0.016788703,0.030124313,-0.004152788,0.248153385,0.378468114,-0.281929509,0.529388067,-0.603128468,-0.255396286,-0.048003526,-0.113120065
3180,2.702910743,0.392397143,-0.17632471,0.053317511,0.224380987,0.08567631,-0.620252337,-0.179309324,-0.411742105,-0.012381882,0.629108221,-0.607455263,-0.398871127,0.086536692,0.108338284
3181,3.912514212,0.36291939,-0.097047886,0.003217332,0.187343426,0.082294865,-0.582386385,-0.099074938,0.073168805,-0.071857483,0.585064797,-0.558698005,-0.097736933,-0.048011369,0.010418981
3182,5.423168202,0.500881898,0.181110091,0.303094546,-0.011428116,0.168187238,0.18216946,-0.012320782,0.536946562,-0.02618888,0.592219642,-0.356602955,-0.135347829,0.053894423,0.085151946
3183,6.668245609,0.44248097,0.315571464,0.115013355,-0.071698615,0.177350416,0.408309204,0.027131958,-0.196921696,-0.113639518,0.373440944,-0.576801895,-0.263774145,0.024782022,-0.15345162
3184,7.648799462,0.610295664,0.130184972,-0.165198507,-0.063802921,-0.153824608,-0.209838671,-0.138395068,0.025449312,-0.008768075,0.40526229,-0.573076159,-0.033426823,-0.182836402,0.012292726
3185,8.613234788,0.109460688,0.050761021,0.03071958,0.046175704,0.023880694,-0.062772923,-0.001193915,0.223365052,-0.088408227,0.576172917,-0.506251734,-0.162430764,-0.026110161,0.01719791
3186,9.93412439,0.060008318,0.075603173,-0.20395204,-0.016340103,-0.151822872,-0.322902267,-0.415547423,0.176903645,0.178419532,0.393823764,-0.763987673,-0.191283813,-0.045064693,0.043397538
3187,10.70644548,0.223466661,-0.376802358,0.020525907,0.397216962,0.003597239,0.003624753,0.020507448,0.204383501,-0.061623372,0.293497609,-0.485680801,-0.201776634,0.038997075,-0.0207052
3188,11.78982703,0.413868548,-0.20959295,-0.05663677,0.227597296,-0.093124095,0.209933324,-0.173434809,-0.630626043,0.066611989,0.271253698,-0.618910633,-0.212652221,-0.092602137,-0.095847639
3189,13.74860156,0.079384392,0.111888453,0.025581186,0.063399261,0.148766462,-0.046119692,0.164559766,0.151638197,-0.371248066,0.427384725,-0.459162925,-0.296263774,0.129748776,-0.040423291
3190,14.36633708,-0.159128132,0.302162658,-0.077192097,-0.120120321,-0.024499214,0.089453811,-0.056708173,0.158160533,-0.021215552,0.374053688,-0.628713388,-0.154196037,-0.114753727,-0.075431163
3191,15.66043791,-0.08168367,0.105618243,0.038714802,0.120577236,-0.027684002,0.015401118,-0.365396712,-0.323009487,0.057681035,0.447289337,-0.66408577,-0.206466447,0.058309153,-0.025947517
3192,16.87290224,-0.152061718,0.191596034,-0.015730161,0.004110486,0.087255675,0.024213506,0.151908985,-0.082736647,-0.376225394,0.420106744,-0.515073009,-0.33719379,-0.045811706,-0.077209088
3193,18.74699823,0.035092378,0.445355267,0.104240216,-0.179312612,0.154763231,0.135392174,-0.116532367,-0.310424148,-0.09858442,0.439984487,-0.395966793,-0.211498467,0.044645235,0.029801836
3194,20.22364883,-0.385311642,0.078412501,0.031898785,0.188067162,0.035725542,-0.382587161,-0.309920968,-0.242572607,-0.169486489,0.440195635,-0.498507663,-0.111968197,-0.0219157,0.024445188
3195,21.25891416,-0.29262019,0.364482164,-0.145585334,-0.088886645,-0.061153759,0.045300917,-0.347755136,0.146282174,0.078297183,0.388611479,-0.462461969,-0.202879489,0.053621529,-0.104518159
3196,22.73054801,-0.396345238,0.128577214,0.028207797,0.064587355,0.10627326,0.006291557,-0.112754132,0.187657531,-0.164661416,0.382502193,-0.484728309,-0.257126557,0.040536113,0.003723487
3197,23.93441483,-0.308968373,0.164593312,-0.15851648,0.035778301,-0.033016787,-0.076149637,0.114728273,-0.017483921,-0.482637957,0.347622072,-0.452516402,-0.242464085,-0.035107211,0.034039602
3198,25.50001434,-0.317472701,0.10521533,0.202644532,0.086002469,0.102926317,0.385999033,-0.067187477,-0.170543417,-0.23409202,0.218229534,-0.362186877,-0.201864779,-0.072602645,-0.013891826
3199,27.17287193,-0.472635994,0.028855861,-0.203173326,0.074473602,-0.096549442,0.205559526,-0.05926866,0.366750215,-0.266921418,0.296949405,-0.262174705,-0.192101061,-0.008002614,0.042739257
3200,-21.54779148,0.075009052,-0.073025704,0.067565348,0.118182534,0.084723929,-0.22928011,0.000336194,0.044999125,-0.329247496,0.230293432,-0.351971251,-0.279504331,0.040119372,0.007747492
3201,-20.99913282,0.261877924,-0.043140962,-0.104654716,0.142607415,0.002892842,-0.028015961,-0.228441142,0.312231375,-0.012511289,0.129544909,-0.25125918,-0.106875954,0.051858878,-0.02891636
3202,-20.87056189,-0.062744539,0.275557511,0.005391513,0.006223031,0.094976256,0.102704823,-0.164742166,0.010568257,-0.214926565,0.33640263,-0.429684938,-0.2516495,0.009966086,-0.044035564
3203,-20.42838437,-0.012628592,0.167538824,0.209126623,0.125798312,0.162584411,-0.151810597,-0.094115718,0.144358683,-0.305181127,0.327540607,-0.393222423,-0.076504589,-0.0922063,-0.063502641
3204,-20.23833396,-0.004430637,0.056631205,0.083150611,0.104450301,0.064833062,0.024879686,-0.364556153,-0.181651983,-0.032136569,0.317696085,-0.414013201,-0.230785929,0.046289068,-0.028198909
3205,-19.42238433,0.200898771,0.339254244,0.301873964,-0.076478545,0.195425203,-0.075350944,-0.100898208,-0.372662995,-0.267717902,0.299970366,-0.301488942,-0.230076872,-0.031720499,0.01337517
3206,-19.74452741,0.147235533,0.100218269,-0.127404364,0.044684312,-0.001599708,0.207325557,0.121422722,0.352114008,-0.447233083,0.331291155,-0.350499435,-0.162374211,-0.037834826,0.027243647
3207,-18.75098833,0.398285902,0.185093706,0.117264571,-0.028937931,0.179652385,0.005700672,0.131193535,-0.12809093,-0.483361632,0.156877117,-0.218543871,-0.240618494,0.027355657,-0.056568413
3208,-19.25018493,0.264848513,0.047428556,-0.068065432,0.047634012,-0.056339699,0.285831081,-0.14306724,-0.125647957,-0.144462784,0.290812795,-0.446058537,-0.212688521,-0.043287069,-0.026899833
3209,-17.94560113,0.282100367,0.215536607,-0.135772982,-0.043647274,-0.018573397,0.438829158,-0.046883371,-0.161137879,-0.33012435,0.167227875,-0.323301069,-0.143504462,-0.043730512,-0.09631072
3210,-18.11011809,0.098841704,0.050009522,-0.032314199,0.071444895,0.041182696,0.05612011,-0.266190994,0.12472645,-0.078093329,0.347499028,-0.378541976,-0.169122702,0.034386952,-0.035069641
3211,-17.68694264,0.289617762,0.062792035,-0.126434194,0.045957233,-0.054030346,0.304866533,-0.117925711,0.344788,-0.1593656,0.352489678,-0.360192064,-0.173083226,-0.066076131,-0.048438142
3212,-17.43293726,0.279990754,0.057806816,-0.085257263,0.032517556,-0.085858489,0.148766149,-0.151605111,-0.252601437,-0.155139698,0.44224544,-0.33756875,-0.126188406,-0.028410136,0.083084719
3213,-17.93241335,0.140435038,0.031396123,-0.000379819,0.088591177,-0.087755038,0.432174321,-0.094605396,0.173243441,-0.089161221,0.346615556,-0.598976102,-0.213477884,-0.061679035,-0.037044031
3214,-16.85311029,0.280401852,0.023469422,0.002518877,0.1330247,-0.039158486,0.22084894,-0.249390551,-0.105841018,0.040668976,0.301959222,-0.395218364,-0.274310407,0.05742741,0.022689134
3215,-17.14021812,0.105011924,-0.085080678,0.109062256,0.205032729,0.134377504,-0.129710459,0.038248958,0.193314146,-0.319532562,0.462925121,-0.498798552,-0.211895865,-0.027684071,0.006833366
3216,-15.71686396,0.435808713,-0.02646964,-0.212115758,0.10062941,-0.075932218,0.367191897,-0.088314151,-0.242810689,-0.172336617,0.169619453,-0.349312078,-0.199057954,0.049639491,-0.038188588
3217,-16.47062804,0.343098156,0.112049927,-0.227809426,0.021148967,-0.088959586,0.052453604,-0.049797618,0.073885346,-0.144506462,0.309744286,-0.521913627,-0.140359133,-0.037099018,0.010738101
3218,-15.98770093,0.499872175,0.069587026,0.135404869,0.000526763,0.115183887,-0.604724209,-0.30910317,-0.1022909,0.091489599,0.261743217,-0.565060735,-0.155082635,-0.116379779,-0.098967324
3219,-14.5313047,0.344875209,0.01937339,-0.124434298,0.049401251,-0.098071438,-0.011272898,-0.443152348,-0.06913742,-0.009578289,0.324601949,-0.484223389,-0.155303473,-0.044425337,-0.045910913
3220,-15.15033319,0.433192881,0.026014444,0.454385035,0.066965676,0.293686341,0.334549298,0.035175599,-0.220554154,-0.133648495,0.399498794,-0.445498931,-0.200106585,-0.090842238,-0.024936524
3221,-14.55399592,0.428376401,-0.001766129,0.130129799,0.181351128,0.089296919,-0.456941279,-0.255717136,0.105315006,0.039727909,0.317554054,-0.411165245,-0.23097643,0.019885702,0.02434857
3222,-14.35852431,0.516450814,0.204733378,0.212920233,-0.047970998,0.23289012,-0.251628838,-0.126092169,0.11064304,-0.120715713,0.483380271,-0.377604097,-0.336089018,0.09910384,0.039929993
3223,-14.00956145,0.361959312,0.053444779,-0.045936523,0.037741282,0.048710008,0.585388123,0.003677777,0.027958596,-0.156235353,0.46314124,-0.444596584,-0.123327241,-0.018591578,0.035238447
3224,-13.74636039,0.285747939,-0.037940022,0.029954893,0.146592085,0.098264311,-0.174225193,0.176062712,0.057628219,-0.343910677,0.487913849,-0.513112548,-0.247019031,0.048834109,-0.01891575
3225,-13.66528795,0.485603226,0.541160985,0.524252459,-0.206562203,0.350881527,0.416997355,0.085277374,0.091691732,-0.175932831,0.558169823,-0.420737575,-0.14648354,0.043841773,0.009071632
3226,-12.84027993,0.646332,0.041162279,0.011022502,0.034508122,0.064866096,-0.003148528,-0.022280327,-0.006701555,-0.095229554,0.32759201,-0.551356912,-0.391603278,0.050093515,0.041245311
3227,-12.49275651,0.382867067,0.221794291,0.00756352,-0.027900857,0.172110692,-0.023911332,-0.200403908,-0.077272282,-0.134032515,0.644239776,-0.475158096,-0.298403815,0.127299248,0.032353786
3228,-11.63403741,0.744305597,0.37233139,0.282261638,-0.234027741,0.379027877,-0.091731203,0.041381278,0.250218078,-0.150553714,0.578797175,-0.306520463,-0.173040845,0.057042778,0.124291823
3229,-12.27850389,0.402816644,0.023023294,-0.250326282,0.106236559,-0.03857063,0.045302036,0.185194,-0.336557987,-0.279928005,0.40733411,-0.661821392,-0.302418985,-0.094603412,-0.14324103
3230,-11.52108261,0.392149173,0.09639292,0.067994908,0.008971086,0.03435304,-0.001865514,-0.007404827,0.088152006,-0.103245933,0.433847551,-0.587566558,-0.141131589,-0.100329081,-0.01002913
3231,-10.77885538,0.426334445,-0.141268457,-0.153004835,0.150092187,-0.179177458,0.07036449,-0.453250964,0.405808685,0.247707488,0.33982786,-0.665383575,-0.178335097,0.030965811,-0.078232656
3232,-10.9403524,0.478988597,0.012452832,-0.51447347,0.034628757,-0.221480536,-0.219445842,-0.107001495,-0.309795667,0.02566144,0.533896306,-0.60849302,-0.186180211,0.072594967,0.017744504
3233,-10.53496804,0.345907811,-0.155821498,-0.261955706,0.105083359,-0.112612405,0.356809034,-0.038436209,-0.52416445,-0.176155978,0.544464673,-0.684677853,-0.197560876,-0.049606409,0.021567185
3234,-9.373569221,0.353805587,0.103582745,0.177972209,0.048946008,0.168188456,0.613440293,0.097165857,-0.103239174,-0.145390883,0.413005416,-0.482099569,-0.396584216,0.113754289,-0.066294195
3235,-8.885242587,0.473241641,0.263036585,-0.218010544,-0.062249765,-0.037911754,-0.048549126,0.109747002,-0.012173546,-0.34003579,0.425505056,-0.597072058,-0.228525392,-0.023990128,-0.064667215
3236,-8.779231237,0.625752677,0.215883851,0.179406632,-0.018401924,0.062169025,0.054251457,-0.223406739,0.198593004,0.104814021,0.397051699,-0.478846733,-0.100838863,-0.044038794,-0.089350402
3237,-8.563304786,0.619266861,0.228064704,0.004486036,-0.031357904,0.09887359,-0.479367043,0.02135309,-0.033771476,-0.098493334,0.42698528,-0.544865304,-0.194048426,0.038924215,0.068210648
3238,-8.160102232,0.576867535,-0.373164648,0.301784293,0.344654075,0.150438892,0.139365055,0.122360777,0.648520817,-0.219108302,0.569181044,-0.506775581,-0.089162771,-0.007521858,0.047069358
3239,-8.025525505,0.255642967,-0.200119035,0.058043565,0.198377423,0.050152319,0.482763073,0.130566193,0.169783431,-0.17786132,0.350994898,-0.785832588,-0.473821005,-0.093537099,-0.207107323
3240,-7.385473689,0.282679838,0.011520228,-0.001741163,0.112491956,0.001461288,0.149564049,0.195815342,0.656737626,-0.342801808,0.494833629,-0.661852081,-0.345769063,-0.010850552,-0.121072706
3241,-5.947704266,0.596476145,0.08509582,0.138789807,0.075929798,0.031755901,0.342680684,0.102538196,0.16409451,-0.158042106,0.453255081,-0.371815712,-0.329915423,0.012261593,-0.034287974
3242,-6.219110915,0.73494325,-0.030178617,-0.161674221,0.042658108,-0.12787516,0.06836832,-0.129691273,-0.098419329,0.078994405,0.39216201,-0.550955758,-0.061626724,-0.127194733,-0.016111359
3243,-4.930559279,0.49870268,0.065108535,0.119208004,0.063652387,0.138114605,-0.103187034,-0.176814182,0.062095114,0.140141074,0.50957188,-0.477642768,-0.182106953,0.097958185,0.030440612
3244,-5.189454186,0.337783544,-0.122532568,-0.122549304,0.191393683,-0.04374014,-0.417370663,-0.049268614,0.088869379,-0.10951905,0.440337274,-0.655963959,-0.090897083,-0.046696789,0.074303831
3245,-5.084478959,0.663668945,0.154155416,-0.10626966,0.009796723,-0.095687438,0.394034227,-0.253665666,0.192341815,0.2523169,0.424132843,-0.649361817,0.025566443,-0.108712699,-0.090426882
3246,-3.939937657,0.731776427,0.176632563,0.174205435,-0.003415405,0.211949528,-0.404976455,0.002938059,0.217922678,-0.122169454,0.402370849,-0.502323793,-0.218001417,0.01318125,0.009069148
3247,-4.406952769,0.471223887,0.139723264,-0.04411773,0.066624688,0.051236971,-0.111390901,0.022064789,-0.326961262,-0.101384286,0.614435144,-0.591401525,-0.319279358,0.026610814,-0.066824956
3248,-3.348418784,0.546154003,-0.211737051,0.092090954,0.173347179,-0.071413891,0.735308034,-0.120205085,0.311099568,0.104133435,0.50171785,-0.58186251,-0.077820038,-0.001691647,0.01622696
3249,-3.086467202,0.567452138,0.182211873,0.273875166,0.01000615,0.26820593,-0.177022337,-0.255995071,0.059480989,0.225948341,0.5736621,-0.552512921,-0.308602164,0.187035351,0.005080028
3250,-2.909626063,0.480635867,-0.020263556,0.220724139,0.097645442,0.037346017,0.221763503,0.156138721,0.294523974,-0.003820896,0.396005717,-0.692838801,-0.293596383,0.027510375,-0.007863218
3251,-1.992522932,0.513293509,0.183172285,-0.374417922,-0.078030513,-0.19451065,-0.054105164,0.182837307,0.37978867,-0.196594195,0.491692151,-0.571629885,-0.205534952,-0.044862325,0.048076784
3252,-1.684353486,0.497874914,0.51240835,0.300501785,-0.16725664,0.169423144,0.275232745,0.205136441,0.268335515,-0.20924146,0.413199477,-0.591744645,-0.168389203,-0.020706738,-0.086122263
3253,-0.719410129,0.623540393,-0.115164312,0.077924087,0.186667184,0.148281107,-0.15978735,0.059779094,-0.436785509,-0.216845709,0.525559334,-0.495357933,-0.367801245,0.060427126,0.065305194
3254,-0.245713083,0.683209624,0.215025696,0.206701058,-0.029328616,0.149382236,-0.275961439,0.187242947,-0.118440716,-0.229769126,0.416669957,-0.506636369,-0.098579308,-0.181119106,-0.056573474
3255,-0.426980869,0.432763712,-0.159802645,-0.114248878,0.098327172,-0.002698943,-0.244241385,0.308170823,-0.117958672,-0.446454196,0.667071339,-0.650340617,-0.309027915,0.016463832,-0.063725107
3256,0.598416327,0.383652024,-0.175432025,-0.048995232,0.194780192,-0.07154913,-0.025450274,-0.011731162,0.193467324,-0.124800646,0.380070291,-0.631005898,-0.140335028,-0.128024236,-0.154997074
3257,0.911664078,0.578863605,-0.369562675,-0.094967081,0.230004429,-0.008113839,-0.116458635,0.478288043,0.587564166,-0.404525916,0.400739867,-0.429691243,-0.362864756,0.14055805,-0.026793861
3258,2.302159915,0.617164939,0.046393599,-0.282186004,-0.020546387,-0.161684892,0.204663006,-0.041098223,-0.059896993,0.039174213,0.239250284,-0.551574332,-0.051795212,-0.094444962,-0.034356521
3259,1.916188251,0.734730598,0.211254549,0.326101369,0.041535022,0.091122429,-0.439121642,-0.21971409,0.228710962,0.265110842,0.334528865,-0.534874611,-0.254162711,0.055804081,-0.063211986
3260,2.474695367,0.321947829,0.08319605,-0.2154036,0.005637805,-0.043455755,-0.159430136,-0.023850588,0.634216583,-0.10133234,0.500524833,-0.59204452,-0.365448612,0.056923539,-0.091670703
3261,3.067703159,0.406568968,-0.187661462,0.013725753,0.224564326,0.028886217,0.04678008,-0.002253405,-0.487607262,-0.078052456,0.382071973,-0.632092249,-0.304485803,-0.060371331,-0.110225747
3262,4.202543348,0.507865469,0.383381118,-0.181627494,-0.195305544,-0.115900991,-0.045073028,-0.148456798,-0.275157468,0.037397944,0.423159009,-0.492323179,-0.146396781,-0.065001199,0.064133038
3263,4.412656854,0.524329818,0.391865437,-0.243619078,-0.150761076,-0.057328216,-0.101355754,0.044713042,0.160127802,-0.133983041,0.389010044,-0.482889106,-0.216454878,-0.000639015,0.008331293
3264,4.768935609,0.450306474,0.174237879,-0.122158249,-0.075318064,-0.076334003,0.166753296,0.176917425,0.106859834,-0.272233922,0.399047813,-0.588744519,-0.16308224,-0.153590469,-0.059630043
3265,5.760569364,0.500024815,0.411163301,-0.222421771,-0.257998362,-0.063340812,0.37659341,0.111619307,0.211299281,-0.207146899,0.43830499,-0.416019271,-0.197418646,-0.056150924,0.06946261
3266,5.786093206,0.303955331,-0.122784907,-0.071203853,0.165120548,0.010569169,-0.112111634,0.006685539,0.161059255,-0.064848705,0.515918732,-0.560100949,-0.373901017,0.161837927,0.035265708
3267,6.618046281,0.246405209,0.130210693,-0.03824458,-0.023019547,-0.091577165,0.338554652,-0.010694973,0.562378032,-0.051414332,0.46676274,-0.561175979,-0.199190692,-0.009889244,0.113982334
3268,7.732674487,0.315649541,0.383384606,-0.110650208,-0.133820383,0.013701232,0.311549909,0.036243007,0.019540824,-0.262048266,0.356495764,-0.574030629,-0.171220662,-0.069643699,-0.106519175
3269,7.574398039,0.225788098,0.037507617,-0.064532854,0.039151081,0.095914946,-0.156890515,0.028459053,0.402341071,-0.072388207,0.561164243,-0.520139362,-0.296018378,0.028230879,-0.029558033
3270,7.941179649,0.392476235,-0.06553507,-0.020142771,-0.001425037,-0.032540327,0.084974969,-0.103075337,-0.162899946,0.006589372,0.463896336,-0.594019579,-0.093509531,-0.127837079,0.001628335
3271,8.553791848,0.373357892,-0.175665254,0.275885595,0.183716595,0.142409878,-0.426170186,0.079137413,0.318568182,-0.095241408,0.411473787,-0.526867396,-0.191360444,-0.034875254,-0.096489549
3272,9.731965241,0.352555264,0.205356984,0.103930762,-0.036641455,0.048444056,0.043663021,-0.411727978,-0.080782815,0.327897126,0.455329567,-0.494080021,-0.14095785,0.054554229,0.01573083
3273,10.0187395,0.37420296,0.015997314,0.122231294,0.017892757,0.108661001,0.093040883,-0.108618952,-0.076643946,-0.069019881,0.382644653,-0.576206564,-0.337090303,-0.060682695,-0.102820867
3274,10.88624994,0.346144486,0.046215382,0.107624135,0.094374215,0.042713761,0.102995718,-0.126402492,0.253045394,-0.035524851,0.458355441,-0.502475781,-0.094113811,-0.037099152,-0.118235634
3275,11.88000399,0.34753852,0.090330984,-0.042609889,0.051950712,-0.024487177,0.328789011,-0.038346108,-0.05094798,-0.102286062,0.32375918,-0.433754614,-0.177006004,0.024681308,0.002863076
3276,11.94034742,0.406736119,-0.083121907,-0.000243833,0.042444863,0.129912051,0.349182685,0.073136414,-0.177225852,-0.187801835,0.23124844,-0.414234082,-0.223078425,-0.089904897,-0.045691009
3277,12.63480457,0.353477635,0.05443427,0.045435665,0.067499457,-0.045477272,-0.133973661,-0.300386615,0.161427606,0.09518936,0.458565895,-0.448794197,-0.05111608,-0.034657756,0.019023166
3278,12.98849998,0.279428765,0.043195889,-0.028868011,0.051071889,0.036731276,-0.023060612,0.032319063,-0.215667795,-0.229263735,0.398545589,-0.535347311,-0.230785355,-0.061918262,0.019398971
3279,14.04429926,0.290859213,0.203737973,-0.00612807,-0.013391507,0.083584193,0.175532275,-0.187893074,0.008184635,-0.018133793,0.413577475,-0.344026383,-0.237247319,0.192224141,0.053800683
3280,14.37856685,-0.156141236,0.092558339,-0.14789521,0.109702975,-0.113544208,0.158912135,-0.256718755,0.164408429,0.002115458,0.496052109,-0.59964116,-0.264651512,0.087580381,0.010237178
3281,15.01185194,-0.072874337,-0.117788702,0.034936666,0.224829407,0.04669886,0.221166077,0.046911086,0.008247789,-0.233888082,0.263905483,-0.439868995,-0.344641884,0.030213245,-0.068711176
3282,15.18493425,-0.080330341,-0.076391638,-0.325285964,0.079137975,-0.202560983,0.416897362,-0.316384614,-0.10961134,0.132628357,0.490535669,-0.549814879,-0.186274972,-0.060068895,0.02359011
3283,16.69093201,0.288077216,0.274372887,0.130882977,-0.077396174,0.081956776,-0.334315853,-0.290683895,0.130362147,0.008770589,0.212006485,-0.420420726,-0.079242629,-0.068616858,-0.022202031
3284,16.67228612,-0.034628806,0.410422161,-0.367564699,-0.084099216,-0.209710602,0.154934051,-0.101969138,0.046472845,-0.062120902,0.342630893,-0.546694152,-0.080621883,-0.062694972,-0.089455046
3285,17.55256426,-0.112641796,-0.087720314,0.135572662,0.159109256,0.026539577,0.111480756,-0.092242006,0.15673592,-0.157809101,0.409754524,-0.426612103,-0.108481395,-0.070581776,0.094899709
3286,18.3907258,0.055139239,0.224783003,-0.196769579,-0.052451108,-0.06054117,-0.366218018,-0.157668908,-0.125134912,-0.081313322,0.360857389,-0.445782979,-0.013243335,-0.003462574,0.04699872
3287,18.52923515,-0.173508688,0.128196994,0.040199507,0.081489442,0.009346773,-0.275615049,-0.151014105,-0.056229111,-0.155635763,0.458763238,-0.490677864,-0.180841062,-0.072357387,-0.003281477
3288,19.39781472,-0.130725469,0.314322409,-0.108585976,0.020552998,-0.053506329,0.080318415,-0.217867627,-0.421089981,-0.026927317,0.257953237,-0.463953504,-0.210697132,0.027526005,0.022172727
3289,19.39293185,-0.365438949,0.355060116,0.064856349,-0.016650764,0.056134839,-0.14385186,-0.189030377,-0.014101577,-0.068200831,0.489624342,-0.602344458,-0.192647192,-0.02348495,0.020783303
3290,20.54935572,-0.197462148,-0.110434839,0.172242322,0.177156861,0.159817778,-0.208577346,-0.060237168,-0.068981509,-0.153393111,0.349230051,-0.44063975,-0.328871248,0.053182418,0.076874634
3291,20.79992906,-0.220041889,-0.038136449,-0.103740285,0.04763933,0.006588371,0.210454675,-0.126439757,-0.219720754,-0.012632063,0.517143641,-0.469300346,-0.321769293,0.085197128,0.036277097
3292,22.40864261,-0.257666374,0.067750431,0.134097137,0.111525306,-0.02445243,0.148248205,-0.257526979,0.454396603,0.059900031,0.249308241,-0.262021989,-0.09166054,0.034829181,0.047583187
3293,22.84828795,-0.244964116,0.347678633,0.030352526,-0.031136122,-0.026285512,0.451942233,-0.110564378,0.472705006,-0.139963523,0.249753605,-0.3887663,-0.08276107,-0.037042997,-0.073330024
3294,24.09966105,-0.406429456,-0.010340398,-0.096380458,0.178168988,-0.148217752,0.230531582,-0.582296695,0.068088033,0.196928437,0.277022131,-0.512907352,-0.169692219,0.024761755,-0.01184051
3295,23.99032858,-0.477203744,0.347756356,0.16422013,-0.041640519,0.082906568,0.111760496,-0.081222634,0.127212159,-0.177741123,0.378755426,-0.360616684,-0.145242345,-0.061333319,-0.01709058
3296,24.38234106,-0.375796152,-0.13072493,-0.010311373,0.166825024,-0.070880818,0.287263955,-0.226966496,0.345805908,-0.055786868,0.369795308,-0.433397695,-0.214233509,-0.003385608,-0.06192767
3297,25.35565669,-0.216798061,-0.105208577,0.172645006,0.217419123,0.119167888,-0.050450751,-0.093398489,-0.257735618,-0.162588692,0.190809846,-0.348352174,-0.186656399,-0.024348799,-0.089915802
3298,26.02502508,-0.487048876,0.200284789,-0.240971703,0.039661917,-0.151381027,-0.081058273,-0.151530895,-0.003230483,-0.13581489,0.381794413,-0.36343602,-0.156622882,0.011441722,0.126081942
3299,26.64283662,-0.49953344,0.091423706,0.056854018,0.110827956,-0.007549811,-0.302308037,-0.152903421,0.271470687,-0.190276428,0.413042102,-0.462727925,-0.13671356,-0.063535608,0.024475356
3300,-20.62508303,0.154757673,-0.107101243,0.606576452,0.130893099,0.120957616,0.168968766,-0.149499069,0.072062921,-0.233614801,0.182982158,-0.275799825,0.106322704,-0.09797367,0.010445673
3301,-19.99682441,0.508898044,0.144428427,0.921940925,-0.115188118,0.245951078,0.768890825,-0.440566774,0.015623397,0.246787139,0.204669217,-0.290620605,0.27035382,-0.137072933,-0.037584544
3302,-19.73786797,0.26605436,-0.253260353,0.578837625,0.140167661,0.142778481,0.080449308,-0.049569143,-0.421855263,-0.289462548,0.199097636,-0.346525748,-0.027509353,-0.130614836,-0.081614976
3303,-18.89582778,0.425123548,-0.335567867,0.661266201,0.258287838,0.197668036,-0.222646869,-0.130637972,-0.314909169,-0.295964656,0.282003411,-0.448632481,0.0857959,-0.179600799,-0.026898357
3304,-18.58743952,0.836645473,-0.121332774,0.500789302,0.148675353,0.123452487,-0.105023464,-0.300381174,-0.533342556,-0.037020756,0.223322521,-0.305153646,-0.082661262,-0.000154611,0.094427809
3305,-17.88199392,0.456760939,-0.203493412,0.99518733,0.108496218,0.295514361,0.120012797,-0.117854567,0.132391716,-0.089930575,0.278599441,-0.4362971,0.190433201,-0.270067307,-0.097954036
3306,-17.33113581,0.80096529,-0.456600033,0.810071177,0.273137406,0.229469852,-0.034513472,0.241797491,0.131051586,-0.35482392,0.161128327,-0.217261149,0.005021357,-0.137349888,0.006751929
3307,-16.72545283,0.696701017,-0.403557439,0.836083997,0.312017481,0.195855,-0.78040572,-0.035768178,0.560810508,-0.134151188,0.255894161,-0.4393569,0.140747414,-0.164490198,-0.004435941
3308,-15.59596919,0.811587077,-0.589671838,0.407349449,0.240644717,0.075537403,-0.189744784,0.241947518,-0.469895066,-0.446726326,0.137230683,-0.341483292,-0.034244982,-0.120803393,-0.013954103
3309,-15.19134198,0.738645824,-0.20186664,0.972264714,0.18021893,0.301456453,-0.596496331,0.131144989,0.311972589,-0.246858975,0.351574154,-0.253192311,0.037270768,0.006002704,0.045501951
3310,-14.25320785,0.818303346,-0.265198772,1.076977915,0.20484099,0.297633397,0.245665271,-0.132346865,0.092511614,-0.009194271,0.159493232,-0.495146443,0.257470364,-0.171336383,-0.140851184
3311,-13.40150162,0.893175238,-0.352480051,0.57246538,0.192208617,0.058849247,0.552547453,-0.00232573,-0.250873835,-0.132845405,0.214957693,-0.371489101,0.034708373,-0.069699805,0.038565216
3312,-13.38395756,0.551467373,-0.244087131,0.85897643,0.160347698,0.093998856,-0.085125814,-0.051912643,0.487289401,-0.030871421,0.512870205,-0.614726306,0.228464402,-0.152722496,-0.048785941
3313,-11.73396151,0.771854903,-0.97249566,0.677556281,0.531357627,-0.004224975,0.182348157,-0.029411592,0.219906518,0.012514675,0.162421644,-0.433858995,0.002043425,-0.044327237,-0.05827982
